Sbox;MaxDDT;MaxLAT;AlgebraicDegree;FixedPoints;BIBO_Pattern;LinearBranchNumber;DifferentialBranchNumber;FrequencyOfDifferentialUnif;FrequencyOfLinearity;BCT_Uniformity;DLCT_Uniformity;NLM;NLM_Percentage;
0,10,17,9,22,28,6,19,24,3,1,13,27,11,18,23,21,2,14,7,25,16,4,15,8,20,30,12,5,31,26,29;4;6;3;2;31;2;2;51;64;10;16;10;83;1;
0,10,17,9,22,28,6,19,24,3,1,30,27,26,18,23,21,2,14,7,25,16,4,15,8,20,13,12,5,31,11,29;4;6;3;2;29;2;2;51;64;10;16;10;83;1;
0,10,18,9,28,17,6,8,7,3,1,30,13,12,19,29,21,5,2,14,25,16,24,31,22,20,27,26,4,15,11,23;4;6;3;2;28;2;2;57;68;12;16;10;83;1;
0,10,18,9,28,30,6,8,7,3,1,17,13,12,19,29,21,11,2,14,25,16,24,31,22,20,27,26,4,15,5,23;4;6;3;2;25;2;2;63;72;10;16;10;83;1;
